dates,JPYBEI5Y,JPYBEI10Y,USDBEI5Y,USDBEI10Y,JPYZeroRate1M,JPYZeroRate5Y,JPYZeroRate10Y,USDZeroRate1M,USDZeroRate5Y,USDZeroRate10Y,JPYFXImpliedRate1M,JPYFXImpliedRate5Y,JPYFXImpliedRate10Y,USDJPYIV1MATM,USDJPYIV5YATM,USDJPYIV10YATM,USDJPY,NK225,SP500,NK225VolatilityIndex,SPXVolatilityIndex
2012/4/13 0:00,0.00413,,1.97%,2.27%,0.14%,0.44%,0.97%,0.24%,1.16%,2.17%,-0.07%,-0.45%,,0.08985,0.148175,0.1848,80.93,9637.99,1370.26,0.1965,0.1955
2012/4/16 0:00,0.00418,,1.96%,2.26%,0.14%,0.45%,0.97%,0.24%,1.15%,2.16%,-0.07%,-0.48%,,0.09175,0.1476,0.1846,80.41,9470.64,1369.57,0.2143,0.1955
2012/4/17 0:00,0.00428,,1.97%,2.29%,0.14%,0.44%,0.97%,0.24%,1.15%,2.17%,-0.03%,-0.48%,0.13%,0.09175,0.147675,0.18485,80.85,9464.71,1390.78,0.2059,0.1846
2012/4/18 0:00,0.00462,,1.94%,2.27%,0.14%,0.45%,0.97%,0.24%,1.14%,2.15%,-0.03%,-0.46%,0.13%,0.096575,0.14845,0.1847,81.26,9667.26,1385.14,0.1934,0.1864
2012/4/19 0:00,0.00467,,1.88%,2.22%,0.14%,0.44%,0.97%,0.24%,1.15%,2.15%,-0.04%,-0.47%,0.13%,0.096375,0.1478,0.1844,81.61,9588.38,1376.92,0.1971,0.1836
2012/4/20 0:00,0.00472,,1.97%,2.25%,0.14%,0.44%,0.97%,0.24%,1.15%,2.15%,-0.04%,-0.47%,0.12%,0.0937,0.146625,0.18435,81.52,9561.36,1378.53,0.1913,0.1744
2012/4/23 0:00,0.00474,,1.96%,2.23%,0.14%,0.43%,0.95%,0.24%,1.13%,2.12%,-0.06%,-0.48%,0.11%,0.094825,0.1465,0.18415,81.18,9542.17,1366.94,0.1986,0.1897
2012/4/24 0:00,0.00488,,2.01%,2.26%,0.14%,0.44%,0.97%,0.24%,1.16%,2.17%,-0.05%,-0.45%,0.14%,0.09385,0.146075,0.18395,81.32,9468.04,1371.97,0.2071,0.181
2012/4/25 0:00,0.00491,,2.02%,2.27%,0.14%,0.44%,0.97%,0.24%,1.15%,2.18%,-0.04%,-0.49%,0.10%,0.09405,0.145425,0.18305,81.34,9561.01,1390.69,0.2039,0.1682
2012/4/26 0:00,0.0051,,2.03%,2.29%,0.14%,0.43%,0.96%,0.24%,1.13%,2.14%,-0.04%,-0.47%,,0.089925,0.1442,0.18325,80.99,9561.83,1399.98,0.2037,0.1624
2012/4/27 0:00,0.00514,,2.06%,2.27%,0.14%,0.42%,0.94%,0.24%,1.13%,2.13%,-0.05%,-0.50%,,0.0823,0.1425,0.18185,80.27,9520.89,1403.36,0.2053,0.1632
2012/4/30 0:00,0.00515,,2.07%,2.26%,0.14%,0.43%,0.95%,0.24%,1.10%,2.10%,-0.06%,-0.49%,,0.08545,0.143,0.18215,79.82,,1397.91,,0.1715
2012/5/1 0:00,,,2.07%,2.28%,0.14%,0.43%,0.94%,0.24%,1.12%,2.14%,-0.05%,-0.48%,0.08%,0.085,0.143,0.182,80.09,9350.95,1405.82,0.2069,0.166
2012/5/2 0:00,0.00559,,2.06%,2.27%,0.14%,0.42%,0.93%,0.24%,1.12%,2.12%,-0.04%,-0.48%,0.08%,0.087775,0.143,0.18235,80.14,9380.25,1402.31,0.1982,0.1688
2012/5/3 0:00,0.00558,,2.03%,2.26%,,,,0.24%,1.12%,2.12%,-0.05%,-0.47%,0.09%,0.0884,0.1431,0.1826,80.18,,1391.57,,0.1756
2012/5/4 0:00,,,1.96%,2.22%,,,,0.24%,1.09%,2.08%,-0.06%,-0.46%,0.09%,0.08255,0.1426,0.1815,79.85,,1369.1,,0.1916
2012/5/7 0:00,,,1.96%,2.21%,0.14%,0.42%,0.91%,0.24%,1.08%,2.07%,-0.05%,-0.47%,0.06%,0.0836,0.14315,0.181,79.92,9119.14,1369.58,0.2258,0.1894
2012/5/8 0:00,0.00589,,1.97%,2.19%,0.14%,0.42%,0.91%,0.24%,1.08%,2.05%,-0.05%,-0.48%,0.07%,0.0818,0.1426,0.1808,79.87,9181.65,1363.72,0.2082,0.1905
2012/5/9 0:00,0.006,,1.96%,2.16%,0.14%,0.42%,0.90%,0.24%,1.10%,2.05%,-0.06%,-0.50%,0.01%,0.084975,0.1433,0.1814,79.64,9045.06,1354.58,0.2185,0.2008
2012/5/10 0:00,0.00625,,1.97%,2.17%,0.14%,0.44%,0.92%,0.24%,1.10%,2.07%,-0.04%,-0.51%,0.00%,0.08085,0.14285,0.18075,79.93,9009.65,1357.99,0.2189,0.1883
2012/5/11 0:00,0.00625,,1.93%,2.14%,0.14%,0.43%,0.93%,0.24%,1.11%,2.05%,-0.03%,-0.51%,0.00%,0.077625,0.14265,0.18005,79.94,8953.31,1353.39,0.2271,0.1989
2012/5/14 0:00,0.0063,,1.93%,2.14%,0.14%,0.43%,0.90%,0.24%,1.09%,1.98%,-0.07%,-0.55%,-0.05%,0.080925,0.1431,0.18105,79.85,8973.84,1338.35,0.219,0.2187
2012/5/15 0:00,0.00649,,1.93%,2.15%,0.14%,0.44%,0.90%,0.24%,1.12%,1.98%,-0.05%,-0.55%,-0.04%,0.080575,0.14305,0.1801,80.18,8900.74,1330.66,0.2214,0.2197
2012/5/16 0:00,0.00661,,1.91%,2.11%,0.14%,0.43%,0.88%,0.24%,1.11%,1.95%,-0.04%,-0.62%,-0.12%,0.08455,0.14285,0.1785,80.33,8801.17,1324.8,0.2467,0.2227
2012/5/17 0:00,0.00679,,1.88%,2.11%,0.14%,0.43%,0.89%,0.24%,1.09%,1.88%,-0.04%,-0.62%,-0.11%,0.089475,0.14535,0.18065,79.28,8876.59,1304.86,0.2279,0.2449
2012/5/18 0:00,0.00674,,1.86%,2.14%,0.14%,0.43%,0.87%,0.24%,1.10%,1.90%,-0.04%,-0.63%,-0.12%,0.09215,0.1432,0.17845,79.02,8611.31,1295.22,0.2856,0.251
2012/5/21 0:00,0.00691,,1.89%,2.17%,0.14%,0.43%,0.88%,0.24%,1.09%,1.92%,-0.01%,-0.63%,-0.08%,0.0905,0.1431,0.17755,79.31,8633.89,1315.99,0.2675,0.2201
2012/5/22 0:00,0.00705,,1.87%,2.18%,0.14%,0.43%,0.90%,0.24%,1.11%,1.96%,-0.02%,-0.61%,-0.07%,0.0904,0.1424,0.17715,79.96,8729.29,1316.63,0.2487,0.2248
2012/5/23 0:00,0.00706,,1.81%,2.16%,0.14%,0.43%,0.89%,0.24%,1.09%,1.93%,-0.05%,-0.64%,-0.05%,0.0918,0.1426,0.17775,79.47,8556.6,1318.86,0.2741,0.2233
2012/5/24 0:00,0.00714,,1.82%,2.16%,0.14%,0.43%,0.90%,0.24%,1.13%,1.97%,-0.05%,-0.63%,-0.04%,0.09005,0.1427,0.17625,79.6,8563.38,1320.68,0.268,0.2154
2012/5/25 0:00,0.00709,,1.79%,2.14%,0.14%,0.44%,0.92%,0.24%,1.11%,1.94%,-0.04%,-0.61%,-0.03%,0.0867,0.14205,0.1752,79.68,8580.39,1317.82,0.2557,0.2176
2012/5/28 0:00,0.00706,,1.79%,2.14%,0.14%,0.43%,0.90%,0.24%,1.11%,1.94%,-0.04%,-0.62%,-0.05%,0.08595,0.14155,0.1749,79.47,8593.15,,0.2511,
2012/5/29 0:00,0.00699,,1.76%,2.12%,0.14%,0.42%,0.87%,0.24%,1.11%,1.94%,-0.06%,-0.62%,-0.04%,0.0827,0.1421,0.1742,79.49,8657.08,1332.42,0.2487,0.2103
2012/5/30 0:00,0.00703,,1.72%,2.07%,0.14%,0.41%,0.87%,0.24%,1.04%,1.83%,-0.08%,-0.67%,-0.11%,0.0873,0.1429,0.17515,79.07,8633.19,1313.32,0.2463,0.2414
2012/5/31 0:00,0.00691,,1.73%,2.09%,0.14%,0.41%,0.85%,0.24%,1.01%,1.78%,-0.12%,-0.69%,-0.14%,0.09,0.1427,0.1751,78.32,8542.73,1310.33,0.2622,0.2406
2012/6/1 0:00,,,1.65%,2.05%,0.14%,0.40%,0.83%,0.24%,0.99%,1.71%,-0.25%,-0.74%,,0.09435,0.141675,0.17475,78.02,8440.25,1278.05,0.2765,0.2666
2012/6/4 0:00,,,1.68%,2.08%,0.14%,0.41%,0.85%,0.24%,1.03%,1.78%,-0.22%,-0.70%,,0.0947,0.14065,0.1733,78.34,8295.63,1278.18,0.3093,0.2612
2012/6/5 0:00,,,1.71%,2.13%,0.14%,0.42%,0.87%,0.24%,1.02%,1.82%,-0.13%,-0.70%,-0.14%,0.0944,0.14085,0.17245,78.75,8382,1285.5,0.2799,0.2468
2012/6/6 0:00,,,1.74%,2.15%,0.14%,0.42%,0.88%,0.24%,1.05%,1.88%,-0.10%,-0.62%,-0.02%,0.0943,0.1404,0.1721,79.19,8533.53,1315.13,0.2663,0.2216
2012/6/7 0:00,,,1.77%,2.14%,0.14%,0.42%,0.90%,0.24%,1.03%,1.87%,-0.09%,-0.62%,0.00%,0.09145,0.13925,0.17145,79.63,8639.72,1314.99,0.255,0.2172
2012/6/8 0:00,0.00648,,1.80%,2.14%,0.14%,0.41%,0.86%,0.24%,1.03%,1.88%,-0.15%,-0.64%,-0.01%,0.09015,0.139225,0.1715,79.49,8459.26,1325.66,0.2856,0.2123
2012/6/11 0:00,0.00659,,1.79%,2.12%,0.14%,0.42%,0.88%,0.24%,1.00%,1.82%,-0.16%,-0.64%,-0.08%,0.091,0.13895,0.1724,79.44,8624.9,1308.93,0.2622,0.2356
2012/6/12 0:00,0.00645,,1.81%,2.14%,0.14%,0.41%,0.86%,0.24%,1.04%,1.88%,-0.14%,-0.60%,-0.03%,0.0917,0.1391,0.17225,79.53,8536.72,1324.18,0.2765,0.2209
2012/6/13 0:00,0.0063,,1.79%,2.10%,0.14%,0.41%,0.87%,0.24%,1.00%,1.80%,-0.17%,-0.64%,-0.09%,0.08975,0.13915,0.17175,79.48,8587.84,1314.88,0.2667,0.2427
2012/6/14 0:00,0.00619,,1.81%,2.11%,0.14%,0.41%,0.88%,0.24%,1.03%,1.85%,-0.21%,-0.63%,-0.05%,0.0882,0.1391,0.1718,79.35,8568.89,1329.1,0.2773,0.2168
2012/6/15 0:00,0.00612,,1.87%,2.12%,0.14%,0.41%,0.87%,0.24%,0.95%,1.77%,-0.25%,-0.66%,-0.10%,0.08935,0.139225,0.17175,78.73,8569.32,1342.84,0.2898,0.2111
2012/6/18 0:00,0.00593,,1.86%,2.11%,0.14%,0.40%,0.85%,0.24%,0.96%,1.77%,-0.21%,-0.63%,-0.10%,0.084675,0.13845,0.1713,79.11,8721.02,1344.78,0.2391,0.1832
2012/6/19 0:00,0.00576,,1.88%,2.15%,0.14%,0.40%,0.83%,0.24%,0.98%,1.82%,-0.18%,-0.62%,-0.08%,0.083125,0.138325,0.17125,78.95,8655.87,1357.98,0.2305,0.1838
2012/6/20 0:00,0.00582,,1.88%,2.13%,0.14%,0.40%,0.84%,0.25%,1.01%,1.86%,-0.17%,-0.58%,-0.03%,0.0835,0.138225,0.1711,79.54,8752.31,1355.69,0.2249,0.1724
2012/6/21 0:00,0.00585,,1.76%,2.07%,0.14%,0.40%,0.84%,0.25%,1.01%,1.82%,-0.17%,-0.58%,-0.04%,0.0848,0.137725,0.17075,80.28,8824.07,1325.51,0.2092,0.2008
2012/6/22 0:00,0.00588,,1.74%,2.08%,0.14%,0.40%,0.85%,0.25%,1.01%,1.86%,-0.18%,-0.58%,-0.02%,0.08405,0.137575,0.17085,80.43,8798.35,1335.02,0.2075,0.1811
2012/6/25 0:00,0.00587,,1.70%,2.07%,0.14%,0.40%,0.85%,0.25%,0.97%,1.79%,-0.21%,-0.60%,-0.06%,0.0862,0.13785,0.1711,79.66,8734.62,1313.72,0.2178,0.2038
2012/6/26 0:00,0.00582,,1.69%,2.09%,0.14%,0.40%,0.85%,0.25%,0.98%,1.81%,-0.25%,-0.61%,-0.06%,0.08605,0.138025,0.17115,79.52,8663.99,1319.99,0.2148,0.1972
2012/6/27 0:00,0.00582,,1.69%,2.08%,0.14%,0.39%,0.83%,0.25%,0.98%,1.80%,-0.26%,-0.62%,-0.09%,0.08505,0.137925,0.1705,79.72,8730.49,1331.85,0.2083,0.1945
2012/6/28 0:00,,,1.66%,2.07%,0.14%,0.39%,0.83%,0.25%,0.95%,1.76%,-0.23%,-0.60%,-0.08%,0.0838,0.137375,0.1698,79.46,8874.11,1329.04,0.2109,0.1971
2012/6/29 0:00,,,1.73%,2.10%,0.14%,0.40%,0.85%,0.25%,0.97%,1.82%,-0.27%,-0.58%,-0.05%,0.08195,0.137275,0.1698,79.79,9006.78,1362.16,0.2184,0.1708
2012/7/2 0:00,0.00591,,1.71%,2.08%,0.14%,0.40%,0.84%,0.24%,0.94%,1.79%,-0.29%,-0.54%,-0.02%,0.0826,0.137275,0.16975,79.51,9003.48,1365.51,0.2106,0.168
2012/7/3 0:00,0.00588,,1.79%,2.10%,0.14%,0.40%,0.84%,0.25%,0.95%,1.82%,-0.28%,-0.55%,-0.04%,0.08105,0.136975,0.1698,79.79,9066.59,1374.02,0.1991,0.1666
2012/7/4 0:00,0.00592,,1.79%,2.10%,0.14%,0.39%,0.84%,0.25%,0.95%,1.82%,-0.18%,-0.52%,-0.04%,0.08005,0.136725,0.16915,79.88,9104.17,,0.1945,
2012/7/5 0:00,0.00591,,1.81%,2.10%,0.14%,0.39%,0.84%,0.25%,0.94%,1.79%,-0.16%,-0.52%,-0.03%,0.081625,0.13695,0.1694,79.92,9079.8,1367.58,0.1998,0.175
2012/7/6 0:00,0.00591,,1.77%,2.08%,0.14%,0.37%,0.82%,0.25%,0.91%,1.75%,-0.19%,-0.56%,-0.08%,0.0789,0.1366,0.16905,79.66,9020.75,1354.68,0.2006,0.171
2012/7/9 0:00,,,1.77%,2.07%,0.14%,0.36%,0.80%,0.25%,0.88%,1.69%,-0.18%,-0.60%,-0.13%,0.08005,0.136575,0.1686,79.56,8896.88,1352.46,0.202,0.1798
2012/7/10 0:00,,,1.79%,2.07%,0.14%,0.37%,0.81%,0.25%,0.87%,1.68%,-0.15%,-0.57%,-0.12%,0.0788,0.13625,0.16885,79.43,8857.73,1341.47,0.198,0.1872
2012/7/11 0:00,,,1.80%,2.08%,0.14%,0.37%,0.80%,0.25%,0.87%,1.69%,-0.14%,-0.55%,-0.09%,0.0782,0.1353,0.16935,79.76,8851,1341.46,0.188,0.1795
2012/7/12 0:00,,,1.78%,2.05%,0.14%,0.35%,0.78%,0.25%,0.85%,1.64%,-0.16%,-0.59%,-0.17%,0.0767,0.1345,0.16825,79.31,8720.01,1334.76,0.1972,0.1833
2012/7/13 0:00,,,1.80%,2.07%,0.14%,0.35%,0.78%,0.25%,0.86%,1.66%,-0.15%,-0.57%,-0.14%,0.07425,0.1337,0.16775,79.18,8724.12,1356.78,0.1897,0.1674
2012/7/16 0:00,,,1.80%,2.08%,0.14%,0.35%,0.78%,0.25%,0.85%,1.66%,-0.13%,-0.58%,-0.14%,0.073625,0.133225,0.1662,78.87,,1353.64,,0.1711
2012/7/17 0:00,,,1.79%,2.08%,0.14%,0.36%,0.78%,0.25%,0.87%,1.70%,-0.14%,-0.55%,-0.09%,0.07095,0.1315,0.16475,79.06,8755,1363.67,0.1875,0.1648
2012/7/18 0:00,,,1.80%,2.08%,0.14%,0.35%,0.76%,0.25%,0.84%,1.68%,-0.12%,-0.57%,-0.11%,0.0694,0.12935,0.1636,78.8,8726.74,1372.78,0.1856,0.1616
2012/7/19 0:00,,,1.82%,2.11%,0.14%,0.35%,0.75%,0.25%,0.84%,1.68%,-0.13%,-0.57%,-0.10%,0.069875,0.12935,0.1674,78.59,8795.55,1376.51,0.1768,0.1545
2012/7/20 0:00,,,1.79%,2.15%,0.14%,0.35%,0.75%,0.25%,0.81%,1.63%,-0.14%,-0.60%,-0.15%,0.06585,0.1287,0.16675,78.49,8669.87,1362.66,0.176,0.1627
2012/7/23 0:00,0.00509,,1.75%,2.12%,0.14%,0.35%,0.73%,0.25%,0.79%,1.60%,-0.20%,-0.64%,-0.20%,0.0727,0.129025,0.1625,78.4,8508.32,1350.52,0.2137,0.1862
2012/7/24 0:00,0.00524,,1.70%,2.10%,0.14%,0.35%,0.75%,0.24%,0.78%,1.57%,-0.18%,-0.58%,-0.19%,0.0713,0.1305,0.1641,78.18,8488.09,1338.31,0.2115,0.2047
2012/7/25 0:00,0.00519,,1.68%,2.09%,0.14%,0.35%,0.74%,0.24%,0.78%,1.58%,-0.18%,-0.60%,-0.20%,0.07245,0.13015,0.1675,78.16,8365.9,1337.89,0.2264,0.1934
2012/7/26 0:00,0.00531,,1.72%,2.07%,0.14%,0.35%,0.74%,0.25%,0.81%,1.61%,-0.13%,-0.56%,-0.17%,0.071275,0.12995,0.1675,78.21,8443.1,1360.02,0.2127,0.1753
2012/7/27 0:00,0.00531,,1.78%,2.14%,0.14%,0.35%,0.75%,0.25%,0.86%,1.71%,-0.14%,-0.56%,-0.15%,0.070075,0.1293,0.1672,78.46,8566.64,1385.97,0.194,0.167
2012/7/30 0:00,0.00533,,1.79%,2.16%,0.14%,0.36%,0.78%,0.25%,0.81%,1.66%,-0.11%,-0.57%,-0.14%,0.0737,0.1297,0.1628,78.18,8635.44,1385.3,0.1986,0.1803
2012/7/31 0:00,0.00533,,1.82%,2.18%,0.14%,0.36%,0.79%,0.25%,0.79%,1.63%,-0.11%,-0.55%,-0.14%,0.0742,0.12985,0.16745,78.12,8695.06,1379.32,0.2017,0.1893
2012/8/1 0:00,0.00528,,1.86%,2.22%,0.14%,0.36%,0.78%,0.24%,0.85%,1.70%,-0.13%,-0.51%,-0.11%,0.0746,0.13,0.1677,78.44,8641.85,1375.14,0.2104,0.1896
2012/8/2 0:00,0.00528,,1.83%,2.19%,0.14%,0.36%,0.77%,0.24%,0.84%,1.68%,-0.15%,-0.53%,-0.12%,0.06965,0.1319,0.164425,78.24,8653.18,1365,0.2119,0.1757
2012/8/3 0:00,0.00526,,1.88%,2.24%,0.14%,0.35%,0.77%,0.24%,0.89%,1.76%,-0.14%,-0.56%,-0.17%,0.066825,0.1308,0.1683,78.47,8555.11,1390.99,0.2004,0.1564
2012/8/6 0:00,,,1.89%,2.24%,0.14%,0.34%,0.76%,0.24%,0.87%,1.76%,-0.10%,-0.56%,-0.05%,0.06565,0.131675,0.1652,78.25,8726.29,1394.23,0.1863,0.1595
2012/8/7 0:00,,,1.95%,2.29%,0.14%,0.37%,0.82%,0.24%,0.91%,1.82%,-0.09%,-0.52%,-0.09%,0.067825,0.13155,0.16505,78.61,8803.31,1401.35,0.1828,0.1599
2012/8/8 0:00,,,1.93%,2.28%,0.14%,0.36%,0.81%,0.24%,0.93%,1.84%,-0.08%,-0.53%,-0.07%,0.06745,0.13265,0.164975,78.43,8881.16,1402.22,0.1902,0.1532
2012/8/9 0:00,,,1.92%,2.29%,0.14%,0.37%,0.82%,0.24%,0.94%,1.85%,-0.05%,-0.55%,-0.13%,0.0657,0.13265,0.165375,78.57,8978.6,1402.8,0.186,0.1528
2012/8/10 0:00,,,1.90%,2.27%,0.14%,0.36%,0.81%,0.24%,0.92%,1.82%,-0.07%,-0.55%,-0.12%,0.06425,0.134225,0.17105,78.28,8891.44,1405.87,0.1759,0.1474
2012/8/13 0:00,,,1.90%,2.25%,0.14%,0.36%,0.80%,0.24%,0.91%,1.82%,-0.08%,-0.54%,-0.10%,0.064375,0.1341,0.1667,78.32,8885.15,1404.11,0.1794,0.137
2012/8/14 0:00,,,1.91%,2.27%,0.14%,0.37%,0.81%,0.24%,0.95%,1.89%,-0.06%,-0.54%,-0.09%,0.0665,0.134125,0.1669,78.74,8929.88,1403.93,0.1772,0.1485
2012/8/15 0:00,,,1.90%,2.27%,0.14%,0.38%,0.85%,0.24%,1.01%,1.99%,-0.05%,-0.51%,-0.05%,0.06855,0.135625,0.168,78.99,8925.04,1405.53,0.1806,0.1463
2012/8/16 0:00,,,1.89%,2.27%,0.14%,0.40%,0.88%,0.24%,1.03%,2.01%,-0.02%,-0.52%,-0.07%,0.07315,0.13735,0.16855,79.35,9092.76,1415.51,0.1821,0.1429
2012/8/17 0:00,,,1.86%,2.26%,0.14%,0.39%,0.86%,0.24%,1.01%,1.98%,-0.01%,-0.53%,-0.09%,0.071575,0.137675,0.1692,79.56,9162.5,1418.16,0.1811,0.1345
2012/8/20 0:00,,,1.85%,2.25%,0.14%,0.40%,0.87%,0.24%,1.00%,1.97%,-0.03%,-0.52%,-0.09%,0.071875,0.137775,0.1694,79.43,9171.16,1418.13,0.191,0.1402
2012/8/21 0:00,,,1.86%,2.26%,0.14%,0.40%,0.86%,0.24%,1.00%,1.97%,-0.02%,-0.53%,-0.13%,0.06915,0.137325,0.1689,79.29,9156.92,1413.17,0.1809,0.1502
2012/8/22 0:00,,,1.87%,2.27%,0.14%,0.39%,0.85%,0.24%,0.90%,1.85%,0.00%,-0.57%,-0.16%,0.06695,0.136425,0.16855,78.58,9131.74,1413.49,0.1819,0.1511
2012/8/23 0:00,,,1.94%,2.31%,0.14%,0.39%,0.85%,0.24%,0.90%,1.84%,0.01%,-0.51%,,0.0636,0.135325,0.16785,78.49,9178.12,1402.08,0.1831,0.1596
2012/8/24 0:00,,,1.94%,2.30%,0.14%,0.38%,0.83%,0.23%,0.91%,1.85%,-0.01%,-0.51%,,0.063425,0.135375,0.16765,78.67,9070.76,1411.13,0.1832,0.1518
2012/8/27 0:00,,,1.97%,2.31%,0.14%,0.38%,0.84%,0.23%,0.88%,1.80%,0.00%,-0.55%,,0.065225,0.1352,0.167675,78.74,9085.39,1410.44,0.1862,0.1635
2012/8/28 0:00,,,1.98%,2.33%,0.14%,0.37%,0.83%,0.23%,0.86%,1.78%,0.00%,-0.52%,-0.10%,0.064625,0.133675,0.1679,78.51,9033.29,1409.3,0.1916,0.1649
2012/8/29 0:00,,,1.95%,2.31%,0.14%,0.38%,0.83%,0.23%,0.87%,1.80%,-0.04%,-0.53%,-0.13%,0.06665,0.133425,0.1673,78.71,9069.81,1410.49,0.186,0.1706
2012/8/30 0:00,,,1.92%,2.27%,0.14%,0.37%,0.83%,0.23%,0.85%,1.78%,-0.05%,-0.53%,-0.11%,0.0677,0.133425,0.16805,78.63,8983.78,1399.48,0.1998,0.1783
2012/8/31 0:00,,,1.95%,2.26%,0.14%,0.37%,0.82%,0.23%,0.78%,1.71%,-0.04%,-0.55%,-0.17%,0.0675,0.133,0.16715,78.39,8839.91,1406.58,0.2084,0.1747
2012/9/3 0:00,0.00551,,1.95%,2.26%,0.14%,0.37%,0.81%,0.23%,0.77%,1.71%,-0.04%,-0.53%,-0.15%,0.0665,0.13265,0.166975,78.26,8783.89,,0.2069,
2012/9/4 0:00,0.00554,,1.97%,2.27%,0.14%,0.37%,0.81%,0.23%,0.78%,1.73%,-0.03%,-0.52%,-0.15%,0.065675,0.132525,0.16705,78.43,8775.51,1404.94,0.2009,0.1798
2012/9/5 0:00,0.00549,,1.98%,2.30%,0.14%,0.36%,0.80%,0.23%,0.80%,1.74%,-0.02%,-0.49%,-0.13%,0.0652,0.132275,0.167,78.39,8679.82,1403.43,0.2069,0.1774
2012/9/6 0:00,0.00557,,1.98%,2.32%,0.14%,0.38%,0.82%,0.23%,0.86%,1.84%,-0.03%,-0.47%,-0.11%,0.06655,0.131175,0.16695,78.86,8680.57,1432.12,0.209,0.156
2012/9/7 0:00,0.00566,,2.01%,2.37%,0.14%,0.36%,0.81%,0.23%,0.82%,1.83%,-0.05%,-0.46%,-0.09%,0.06365,0.1313,0.1673,78.24,8871.65,1437.92,0.1918,0.1438
2012/9/10 0:00,0.00567,,2.05%,2.37%,0.14%,0.36%,0.81%,0.23%,0.81%,1.81%,-0.06%,-0.48%,-0.13%,0.0648,0.131,0.1673,78.29,8869.37,1429.08,0.1864,0.1628
2012/9/11 0:00,0.00566,,2.08%,2.39%,0.14%,0.36%,0.80%,0.23%,0.83%,1.86%,-0.05%,-0.45%,-0.11%,0.0693,0.129975,0.16725,77.77,8807.38,1433.57,0.1925,0.1641
2012/9/12 0:00,0.00569,,2.09%,2.39%,0.14%,0.37%,0.82%,0.22%,0.86%,1.91%,-0.04%,-0.45%,-0.10%,0.06975,0.130025,0.1685,77.86,8959.96,1436.56,0.1929,0.158
2012/9/13 0:00,0.00575,,2.21%,2.48%,0.14%,0.37%,0.84%,0.22%,0.80%,1.85%,-0.08%,-0.49%,-0.16%,0.07205,0.130725,0.16725,77.49,8995.15,1459.99,0.1927,0.1405
2012/9/14 0:00,0.00591,,2.37%,2.64%,0.14%,0.36%,0.81%,0.22%,0.86%,1.96%,-0.06%,-0.38%,-0.01%,0.0707,0.128425,0.16785,78.39,9159.39,1465.77,0.187,0.1451
2012/9/17 0:00,0.00591,,2.30%,2.59%,0.14%,0.36%,0.81%,0.22%,0.87%,1.94%,-0.06%,-0.38%,0.01%,0.07565,0.13015,0.169,78.71,,1461.19,,0.1459
2012/9/18 0:00,0.00617,,2.23%,2.55%,0.14%,0.37%,0.84%,0.22%,0.85%,1.91%,-0.07%,-0.39%,-0.01%,0.0779,0.129975,0.1675,78.82,9123.77,1459.32,0.1901,0.1418
2012/9/19 0:00,0.00631,,2.18%,2.54%,0.14%,0.36%,0.84%,0.22%,0.82%,1.85%,-0.07%,-0.42%,-0.04%,0.0715,0.129875,0.1672,78.38,9232.21,1461.05,0.1934,0.1388
2012/9/20 0:00,0.00624,,2.18%,2.51%,0.14%,0.34%,0.81%,0.22%,0.82%,1.83%,-0.07%,-0.40%,-0.01%,0.06955,0.129225,0.1673,78.24,9086.98,1460.26,0.1952,0.1407
2012/9/21 0:00,0.0063,,2.17%,2.49%,0.14%,0.33%,0.81%,0.22%,0.81%,1.82%,-0.05%,-0.40%,0.00%,0.0661,0.129175,0.166775,78.17,9110,1460.15,0.1826,0.1398
2012/9/24 0:00,0.00647,,2.14%,2.45%,0.14%,0.34%,0.80%,0.22%,0.79%,1.78%,-0.10%,-0.35%,0.04%,0.0672,0.128775,0.166875,77.85,9069.29,1456.89,0.1896,0.1415
2012/9/25 0:00,0.00649,,2.12%,2.44%,0.14%,0.34%,0.80%,0.22%,0.79%,1.75%,-0.12%,-0.40%,-0.02%,0.068275,0.12855,0.1669,77.8,9091.54,1441.59,0.1885,0.1543
2012/9/26 0:00,0.0065,,2.05%,2.42%,0.14%,0.34%,0.79%,0.22%,0.78%,1.71%,-0.11%,-0.43%,-0.03%,0.06885,0.128575,0.16665,77.75,8906.7,1433.32,0.1839,0.1681
2012/9/27 0:00,0.00657,,2.08%,2.44%,0.14%,0.34%,0.79%,0.21%,0.79%,1.76%,-0.07%,-0.38%,0.08%,0.06645,0.128025,0.16665,77.61,8949.87,1447.15,0.1835,0.1484
2012/9/28 0:00,0.00664,,2.08%,2.42%,0.14%,0.34%,0.79%,0.21%,0.77%,1.76%,-0.08%,-0.42%,0.07%,0.06985,0.127725,0.1666,77.96,8870.16,1440.67,0.1787,0.1573
2012/10/1 0:00,0.00665,,2.08%,2.42%,0.14%,0.34%,0.80%,0.21%,0.77%,1.75%,-0.07%,-0.43%,-0.01%,0.06945,0.1275,0.166225,77.99,8796.51,1444.49,0.1857,0.1632
2012/10/2 0:00,0.00665,,2.12%,2.48%,0.14%,0.33%,0.78%,0.21%,0.76%,1.75%,-0.07%,-0.42%,0.03%,0.06795,0.127225,0.1667,78.16,8786.05,1445.75,0.1815,0.1571
2012/10/3 0:00,0.00668,,2.14%,2.48%,0.14%,0.33%,0.79%,0.22%,0.74%,1.73%,-0.07%,-0.37%,0.13%,0.0682,0.127025,0.16575,78.49,8746.87,1450.99,0.1815,0.1543
